hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
108,14:56:14,hit_108_20260730_145614.csv,512,DEFECT,HIGH,0,86,114,834,500000,4008375,3228708,-4008375,337305.2,,695,139,坏棒 总长 1002 任意重度敲 铁头
109,14:56:14,hit_109_20260730_145614.csv,512,DEFECT,HIGH,0,80,113,784,500000,3575381,3575381,-3507992,674723.1,,695,89,坏棒 总长 1002 任意重度敲 铁头
110,14:56:14,hit_110_20260730_145614.csv,512,DEFECT,HIGH,0,82,114,796,500000,4066964,4066964,-3994039,766226.7,,695,101,坏棒 总长 1002 任意重度敲 铁头
111,14:56:15,hit_111_20260730_145615.csv,512,DEFECT,HIGH,0,81,113,794,500000,3814482,3532464,-3814482,535765.5,,695,99,坏棒 总长 1002 任意重度敲 铁头
112,14:56:15,hit_112_20260730_145615.csv,512,DEFECT,HIGH,0,79,111,790,500000,3765926,3765926,-3383770,835417.7,,695,95,坏棒 总长 1002 任意重度敲 铁头
113,14:56:15,hit_113_20260730_145615.csv,512,DEFECT,HIGH,0,81,113,794,500000,3657648,3359697,-3657648,442219.2,,695,99,坏棒 总长 1002 任意重度敲 铁头
114,14:56:16,hit_114_20260730_145616.csv,512,DEFECT,HIGH,0,84,112,831,500000,4099833,4099833,-3310414,933630,,695,136,坏棒 总长 1002 任意重度敲 铁头
115,14:56:16,hit_115_20260730_145616.csv,512,DEFECT,HIGH,0,88,116,838,500000,3937753,3467878,-3937753,450199.8,,695,143,坏棒 总长 1002 任意重度敲 铁头
116,14:56:17,hit_116_20260730_145617.csv,512,DEFECT,HIGH,0,38,118,355,500000,4012862,2889533,-4012862,-310.5,,695,-340,坏棒 总长 1002 任意重度敲 铁头
117,14:56:17,hit_117_20260730_145617.csv,512,DEFECT,HIGH,0,80,113,784,500000,3446753,3446753,-3411970,531291,,695,89,坏棒 总长 1002 任意重度敲 铁头
118,14:56:17,hit_118_20260730_145617.csv,512,DEFECT,HIGH,0,80,112,792,500000,3993351,3993351,-3228067,915435.2,,695,97,坏棒 总长 1002 任意重度敲 铁头
119,14:56:18,hit_119_20260730_145618.csv,512,DEFECT,HIGH,0,81,114,786,500000,4033667,4033667,-3577338,848927.1,,695,91,坏棒 总长 1002 任意重度敲 铁头
120,14:56:18,hit_120_20260730_145618.csv,512,DEFECT,HIGH,0,81,118,757,500000,4750143,4750143,-2913726,1444619.1,,695,62,坏棒 总长 1002 任意重度敲 铁头
121,14:56:20,hit_121_20260730_145620.csv,512,DEFECT,HIGH,0,85,112,841,500000,4476743,4476743,-3847084,1032974.1,,695,146,坏棒 总长 1002 任意重度敲 铁头
