hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
107,17:17:25,hit_107_20260730_171725.csv,512,DEFECT,HIGH,0,24,117,226,500000,4737151,4550344,-4737151,-273502.3,,800,-574,坏棒 总长1000 任意重度敲 800
108,17:17:25,hit_108_20260730_171725.csv,512,DEFECT,HIGH,0,24,118,224,500000,4826957,4119609,-4826957,-319511.5,,800,-576,坏棒 总长1000 任意重度敲 800
109,17:17:26,hit_109_20260730_171726.csv,512,DEFECT,HIGH,0,23,117,216,500000,4279131,4101300,-4279131,-110385.9,,800,-584,坏棒 总长1000 任意重度敲 800
110,17:17:26,hit_110_20260730_171726.csv,512,DEFECT,HIGH,0,89,118,728,500000,5055437,4093061,-5055437,-251606.4,,800,-72,坏棒 总长1000 任意重度敲 800
111,17:17:26,hit_111_20260730_171726.csv,512,DEFECT,HIGH,0,26,117,245,500000,4994566,4054646,-4994566,-329224.5,,800,-555,坏棒 总长1000 任意重度敲 800
112,17:17:27,hit_112_20260730_171727.csv,512,DEFECT,HIGH,0,23,120,211,500000,4540299,4540299,-4472292,6558.0,,800,-589,坏棒 总长1000 任意重度敲 800
113,17:17:27,hit_113_20260730_171727.csv,512,DEFECT,HIGH,0,22,120,201,500000,4653507,4653507,-4537267,18380.4,,800,-599,坏棒 总长1000 任意重度敲 800
114,17:17:27,hit_114_20260730_171727.csv,512,DEFECT,HIGH,0,31,108,319,500000,5688469,4729384,-5688469,-170674.4,,800,-481,坏棒 总长1000 任意重度敲 800
115,17:17:27,hit_115_20260730_171727.csv,512,DEFECT,HIGH,0,33,114,320,500000,6104147,4634378,-6104147,-411320.9,,800,-480,坏棒 总长1000 任意重度敲 800
116,17:17:28,hit_116_20260730_171728.csv,512,DEFECT,HIGH,0,25,122,225,500000,4962762,4933259,-4962762,-61947.3,,800,-575,坏棒 总长1000 任意重度敲 800
117,17:17:28,hit_117_20260730_171728.csv,512,DEFECT,HIGH,0,29,119,268,500000,5255659,5255659,-4175259,352810.2,,800,-532,坏棒 总长1000 任意重度敲 800
118,17:17:28,hit_118_20260730_171728.csv,512,DEFECT,HIGH,0,29,118,271,500000,5478223,5478223,-4120995,393448.2,,800,-529,坏棒 总长1000 任意重度敲 800
119,17:17:28,hit_119_20260730_171728.csv,512,DEFECT,HIGH,0,23,121,209,500000,4882878,4882878,-4682023,-57503.9,,800,-591,坏棒 总长1000 任意重度敲 800
120,17:17:29,hit_120_20260730_171729.csv,512,DEFECT,HIGH,0,23,117,216,500000,4621685,4504480,-4621685,-164414.8,,800,-584,坏棒 总长1000 任意重度敲 800
121,17:17:29,hit_121_20260730_171729.csv,512,DEFECT,HIGH,0,25,122,225,500000,4848565,4518627,-4848565,-83671.1,,800,-575,坏棒 总长1000 任意重度敲 800
122,17:17:29,hit_122_20260730_171729.csv,512,DEFECT,HIGH,0,21,117,198,500000,4570217,4570217,-4391631,17825.2,,800,-602,坏棒 总长1000 任意重度敲 800
123,17:17:29,hit_123_20260730_171729.csv,512,NORMAL,HIGH,0,0,116,0,500000,4676684,4676684,-4024850,401872.2,,800,,坏棒 总长1000 任意重度敲 800
124,17:17:30,hit_124_20260730_171730.csv,512,DEFECT,HIGH,0,24,115,230,500000,4770611,3889387,-4770611,-202021.8,,800,-570,坏棒 总长1000 任意重度敲 800
125,17:17:30,hit_125_20260730_171730.csv,512,NORMAL,HIGH,0,0,115,0,500000,4486102,4194697,-4486102,191697.6,,800,,坏棒 总长1000 任意重度敲 800
126,17:17:30,hit_126_20260730_171730.csv,512,DEFECT,HIGH,0,25,114,242,500000,4902260,4231712,-4902260,-50074.5,,800,-558,坏棒 总长1000 任意重度敲 800
127,17:17:31,hit_127_20260730_171731.csv,512,NORMAL,HIGH,0,0,118,0,500000,4876031,4237979,-4876031,258215.8,,800,,坏棒 总长1000 任意重度敲 800
128,17:17:31,hit_128_20260730_171731.csv,512,DEFECT,HIGH,0,24,116,228,500000,4932498,4179642,-4932498,-170684.0,,800,-572,坏棒 总长1000 任意重度敲 800
129,17:17:31,hit_129_20260730_171731.csv,512,NORMAL,HIGH,0,0,117,0,500000,4675370,4675370,-4477614,332229.7,,800,,坏棒 总长1000 任意重度敲 800
130,17:17:31,hit_130_20260730_171731.csv,512,DEFECT,HIGH,0,26,117,245,500000,5123084,5123084,-5049273,91503.3,,800,-555,坏棒 总长1000 任意重度敲 800
131,17:17:32,hit_131_20260730_171732.csv,512,DEFECT,HIGH,0,26,116,247,500000,5077608,5077608,-3567366,437106.7,,800,-553,坏棒 总长1000 任意重度敲 800
132,17:17:32,hit_132_20260730_171732.csv,512,DEFECT,HIGH,0,27,118,252,500000,5429354,4816051,-5429354,-284322.6,,800,-548,坏棒 总长1000 任意重度敲 800
133,17:17:32,hit_133_20260730_171732.csv,512,DEFECT,HIGH,0,26,116,247,500000,5109342,4851036,-5109342,-180968.6,,800,-553,坏棒 总长1000 任意重度敲 800
