hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
78,16:29:11,hit_078_20260730_162911.csv,512,DEFECT,HIGH,0,24,111,240,500000,4402337,3534037,-4402337,-290633.6,,307,-67,坏棒 总长1002  轻轻敲 铁头
79,16:29:11,hit_079_20260730_162911.csv,512,DEFECT,HIGH,0,64,113,469,500000,4379544,4379544,-3582672,713804.4,,307,162,坏棒 总长1002  轻轻敲 铁头
80,16:29:11,hit_080_20260730_162911.csv,512,DEFECT,HIGH,0,37,108,381,500000,3683545,3246838,-3683545,-456207.7,,307,74,坏棒 总长1002  轻轻敲 铁头
81,16:29:11,hit_081_20260730_162911.csv,512,DEFECT,HIGH,0,63,113,460,500000,4152032,4152032,-3336179,66764.3,,307,153,坏棒 总长1002  轻轻敲 铁头
82,16:29:12,hit_082_20260730_162912.csv,512,DEFECT,HIGH,0,40,109,408,500000,4136006,3624571,-4136006,-241632.8,,307,101,坏棒 总长1002  轻轻敲 铁头
83,16:29:12,hit_083_20260730_162912.csv,512,DEFECT,HIGH,0,64,113,469,500000,3921958,3921958,-3614007,185061.0,,307,162,坏棒 总长1002  轻轻敲 铁头
84,16:29:12,hit_084_20260730_162912.csv,512,NORMAL,HIGH,0,0,113,0,500000,3167963,3115881,-3167963,-102855.9,,307,,坏棒 总长1002  轻轻敲 铁头
85,16:29:12,hit_085_20260730_162912.csv,512,DEFECT,HIGH,0,68,110,575,500000,2964370,2485844,-2964370,-270653.4,,307,268,坏棒 总长1002  轻轻敲 铁头
86,16:29:13,hit_086_20260730_162913.csv,512,DEFECT,HIGH,0,65,108,556,500000,3522731,2819553,-3522731,-176719.2,,307,249,坏棒 总长1002  轻轻敲 铁头
87,16:29:13,hit_087_20260730_162913.csv,512,DEFECT,HIGH,0,34,113,300,500000,3248132,2988308,-3248132,-276917.5,,307,-7,坏棒 总长1002  轻轻敲 铁头
88,16:29:13,hit_088_20260730_162913.csv,512,DEFECT,HIGH,0,70,113,619,500000,4256258,4256258,-3643302,97743.9,,307,312,坏棒 总长1002  轻轻敲 铁头
89,16:29:13,hit_089_20260730_162913.csv,512,DEFECT,HIGH,0,61,111,450,500000,4627446,4627446,-2956466,807163.0,,307,143,坏棒 总长1002  轻轻敲 铁头
90,16:29:14,hit_090_20260730_162914.csv,512,DEFECT,HIGH,0,39,111,390,500000,3398457,3398457,-2914180,-266050.9,,307,83,坏棒 总长1002  轻轻敲 铁头
91,16:29:14,hit_091_20260730_162914.csv,512,DEFECT,HIGH,0,65,115,477,500000,3716752,3696011,-3716752,-43492.0,,307,170,坏棒 总长1002  轻轻敲 铁头
92,16:29:14,hit_092_20260730_162914.csv,512,DEFECT,HIGH,0,35,112,346,500000,3798817,3628757,-3798817,-447447.0,,307,39,坏棒 总长1002  轻轻敲 铁头
93,16:29:14,hit_093_20260730_162914.csv,512,DEFECT,HIGH,0,33,113,323,500000,3835911,3835911,-3818919,-358114.3,,307,16,坏棒 总长1002  轻轻敲 铁头
94,16:29:15,hit_094_20260730_162915.csv,512,DEFECT,HIGH,0,73,109,632,500000,4231866,4231866,-3582045,-30059.5,,307,325,坏棒 总长1002  轻轻敲 铁头
95,16:29:15,hit_095_20260730_162915.csv,512,DEFECT,LOW,0,33,0,209,693882,1091284,1091284,-796657,2278.2,,307,-98,坏棒 总长1002  轻轻敲 铁头
96,16:29:15,hit_096_20260730_162915.csv,512,DEFECT,HIGH,0,70,108,608,500000,4487238,4487238,-3023085,353095.2,,307,301,坏棒 总长1002  轻轻敲 铁头
97,16:29:15,hit_097_20260730_162915.csv,512,DEFECT,HIGH,0,71,109,612,500000,4735168,4735168,-3151388,404760.7,,307,305,坏棒 总长1002  轻轻敲 铁头
98,16:29:16,hit_098_20260730_162916.csv,512,DEFECT,HIGH,0,35,108,360,500000,3323203,3323203,-3119892,-292761.1,,307,53,坏棒 总长1002  轻轻敲 铁头
99,16:29:16,hit_099_20260730_162916.csv,512,DEFECT,HIGH,0,37,115,327,500000,4047551,3499572,-4047551,-368141.5,,307,20,坏棒 总长1002  轻轻敲 铁头
100,16:29:16,hit_100_20260730_162916.csv,512,DEFECT,HIGH,0,38,108,391,500000,3671913,3671913,-3043598,-288899.3,,307,84,坏棒 总长1002  轻轻敲 铁头
101,16:29:16,hit_101_20260730_162916.csv,512,DEFECT,HIGH,0,68,115,504,500000,4333476,4333476,-4289125,-181501.1,,307,197,坏棒 总长1002  轻轻敲 铁头
102,16:29:16,hit_102_20260730_162916.csv,512,DEFECT,HIGH,0,27,110,272,500000,4124286,4124286,-3635757,-197791.0,,307,-35,坏棒 总长1002  轻轻敲 铁头
103,16:29:17,hit_103_20260730_162917.csv,512,DEFECT,HIGH,0,32,115,307,500000,4012330,3758892,-4012330,-374281.9,,307,0,坏棒 总长1002  轻轻敲 铁头
104,16:29:17,hit_104_20260730_162917.csv,512,DEFECT,HIGH,0,37,108,381,500000,4104519,3580722,-4104519,-368858.7,,307,74,坏棒 总长1002  轻轻敲 铁头
105,16:29:17,hit_105_20260730_162917.csv,512,DEFECT,HIGH,0,37,115,327,500000,4088422,3497341,-4088422,-416904.9,,307,20,坏棒 总长1002  轻轻敲 铁头
106,16:29:17,hit_106_20260730_162917.csv,512,DEFECT,HIGH,0,35,113,309,500000,3787593,3608410,-3787593,-438702.6,,307,2,坏棒 总长1002  轻轻敲 铁头
107,16:29:18,hit_107_20260730_162918.csv,512,DEFECT,HIGH,0,43,111,430,500000,3919516,3919516,-3273011,-338430.9,,307,123,坏棒 总长1002  轻轻敲 铁头
108,16:29:18,hit_108_20260730_162918.csv,512,DEFECT,HIGH,0,36,113,318,500000,4090342,3785871,-4090342,-476773.1,,307,11,坏棒 总长1002  轻轻敲 铁头
109,16:29:18,hit_109_20260730_162918.csv,512,DEFECT,HIGH,0,37,108,381,500000,4122062,3526993,-4122062,-398887.1,,307,74,坏棒 总长1002  轻轻敲 铁头
