hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
59,17:31:07,hit_059_20260730_173107.csv,512,DEFECT,HIGH,0,21,122,189,500000,5164067,5164067,-4460063,269296.6,,800,-611,坏棒 总长 1000 轻轻敲 铁头 800
60,17:31:08,hit_060_20260730_173108.csv,512,DEFECT,HIGH,0,28,121,254,500000,5485254,5485254,-3868216,824511.1,,800,-546,坏棒 总长 1000 轻轻敲 铁头 800
61,17:31:08,hit_061_20260730_173108.csv,512,DEFECT,HIGH,0,26,108,268,500000,5132956,4718821,-5132956,-13190.9,,800,-532,坏棒 总长 1000 轻轻敲 铁头 800
62,17:31:08,hit_062_20260730_173108.csv,512,DEFECT,HIGH,0,39,108,402,531648,5608923,3723990,-5608923,-327461.8,,800,-398,坏棒 总长 1000 轻轻敲 铁头 800
63,17:31:08,hit_063_20260730_173108.csv,512,DEFECT,HIGH,0,30,122,270,500000,6196859,6196859,-3698265,1298662.1,,800,-530,坏棒 总长 1000 轻轻敲 铁头 800
64,17:31:09,hit_064_20260730_173109.csv,512,DEFECT,HIGH,0,24,103,240,500000,5025103,5025103,-4835614,377433.0,,800,-560,坏棒 总长 1000 轻轻敲 铁头 800
65,17:31:09,hit_065_20260730_173109.csv,512,DEFECT,HIGH,0,23,118,214,500000,5283425,5283425,-3624085,999711.5,,800,-586,坏棒 总长 1000 轻轻敲 铁头 800
66,17:31:09,hit_066_20260730_173109.csv,512,DEFECT,HIGH,0,23,122,207,500000,4797982,4489912,-4797982,-82006.7,,800,-593,坏棒 总长 1000 轻轻敲 铁头 800
67,17:31:09,hit_067_20260730_173109.csv,512,DEFECT,HIGH,0,88,118,719,500000,4818278,4818278,-4214462,217518.1,,800,-81,坏棒 总长 1000 轻轻敲 铁头 800
68,17:31:10,hit_068_20260730_173110.csv,512,DEFECT,HIGH,0,24,118,224,500000,6191229,6191229,-3391689,1468983.6,,800,-576,坏棒 总长 1000 轻轻敲 铁头 800
69,17:31:10,hit_069_20260730_173110.csv,512,DEFECT,HIGH,0,25,118,233,500000,5833053,5833053,-3528712,1070015.2,,800,-567,坏棒 总长 1000 轻轻敲 铁头 800
70,17:31:24,hit_070_20260730_173124.csv,512,DEFECT,HIGH,0,88,120,706,500000,4795429,4795429,-4263546,515716.0,,800,-94,坏棒 总长 1000 轻轻敲 铁头 800
71,17:31:25,hit_071_20260730_173125.csv,512,DEFECT,HIGH,0,25,123,223,500000,4870905,3778492,-4870905,-374944.5,,800,-577,坏棒 总长 1000 轻轻敲 铁头 800
72,17:31:25,hit_072_20260730_173125.csv,512,DEFECT,HIGH,0,22,121,200,500000,5031228,5031228,-4526208,271452.4,,800,-600,坏棒 总长 1000 轻轻敲 铁头 800
73,17:31:25,hit_073_20260730_173125.csv,512,DEFECT,HIGH,0,25,118,233,500000,4972255,4972255,-4159203,257556.2,,800,-567,坏棒 总长 1000 轻轻敲 铁头 800
74,17:31:26,hit_074_20260730_173126.csv,512,DEFECT,HIGH,0,24,118,224,500000,4968045,4968045,-3967867,391232.5,,800,-576,坏棒 总长 1000 轻轻敲 铁头 800
75,17:31:26,hit_075_20260730_173126.csv,512,DEFECT,HIGH,0,21,118,196,500000,4918571,4918571,-4351257,156940.5,,800,-604,坏棒 总长 1000 轻轻敲 铁头 800
76,17:31:26,hit_076_20260730_173126.csv,512,DEFECT,HIGH,0,27,118,252,500000,5267732,5267732,-4045983,614005.1,,800,-548,坏棒 总长 1000 轻轻敲 铁头 800
77,17:31:26,hit_077_20260730_173126.csv,512,NORMAL,HIGH,0,0,118,0,500000,5227171,5227171,-3605243,1129824.6,,800,,坏棒 总长 1000 轻轻敲 铁头 800
78,17:31:27,hit_078_20260730_173127.csv,512,DEFECT,HIGH,0,87,119,703,500000,4470520,4470520,-4102034,383207.0,,800,-97,坏棒 总长 1000 轻轻敲 铁头 800
79,17:31:27,hit_079_20260730_173127.csv,512,NORMAL,HIGH,0,0,117,0,500000,4316527,4316527,-3920616,425741.6,,800,,坏棒 总长 1000 轻轻敲 铁头 800
80,17:31:27,hit_080_20260730_173127.csv,512,DEFECT,HIGH,0,86,119,694,500000,4371716,4371716,-4136490,494921.4,,800,-106,坏棒 总长 1000 轻轻敲 铁头 800
81,17:31:27,hit_081_20260730_173127.csv,512,NORMAL,HIGH,0,0,116,0,500000,4734400,4734400,-3533016,981439.3,,800,,坏棒 总长 1000 轻轻敲 铁头 800
82,17:31:28,hit_082_20260730_173128.csv,512,NORMAL,HIGH,0,0,117,0,500000,4465445,4465445,-3974290,545253.1,,800,,坏棒 总长 1000 轻轻敲 铁头 800
83,17:31:28,hit_083_20260730_173128.csv,512,NORMAL,HIGH,0,0,118,0,500000,4276687,4245703,-4276687,309165.1,,800,,坏棒 总长 1000 轻轻敲 铁头 800
84,17:31:28,hit_084_20260730_173128.csv,512,NORMAL,HIGH,0,0,116,0,500000,4578197,4578197,-3711621,715951.6,,800,,坏棒 总长 1000 轻轻敲 铁头 800
85,17:31:29,hit_085_20260730_173129.csv,512,NORMAL,HIGH,0,0,115,0,500000,4191572,4191572,-4002581,266034.4,,800,,坏棒 总长 1000 轻轻敲 铁头 800
86,17:31:29,hit_086_20260730_173129.csv,512,NORMAL,HIGH,0,0,116,0,500000,4786727,4786727,-3602064,949549.9,,800,,坏棒 总长 1000 轻轻敲 铁头 800
87,17:31:29,hit_087_20260730_173129.csv,512,DEFECT,HIGH,0,87,118,710,500000,4740595,4740595,-4257667,83473.5,,800,-90,坏棒 总长 1000 轻轻敲 铁头 800
88,17:31:29,hit_088_20260730_173129.csv,512,DEFECT,HIGH,0,25,117,235,500000,5238869,5238869,-3861102,477628.5,,800,-565,坏棒 总长 1000 轻轻敲 铁头 800
89,17:31:30,hit_089_20260730_173130.csv,512,DEFECT,LOW,0,25,0,238,500000,5094057,4834782,-5094057,-12697.0,,800,-562,坏棒 总长 1000 轻轻敲 铁头 800
90,17:31:30,hit_090_20260730_173130.csv,512,DEFECT,HIGH,0,26,120,238,500000,5278824,5278824,-4084255,644967.1,,800,-562,坏棒 总长 1000 轻轻敲 铁头 800
91,17:31:30,hit_091_20260730_173130.csv,512,DEFECT,HIGH,0,25,119,231,500000,5229125,5229125,-3883439,673642.9,,800,-569,坏棒 总长 1000 轻轻敲 铁头 800
92,17:31:30,hit_092_20260730_173130.csv,512,DEFECT,HIGH,0,26,120,238,500000,5197569,5197569,-4064690,634725.3,,800,-562,坏棒 总长 1000 轻轻敲 铁头 800
93,17:31:31,hit_093_20260730_173131.csv,512,DEFECT,HIGH,0,27,119,250,500000,6352578,6352578,-3782087,1445467.1,,800,-550,坏棒 总长 1000 轻轻敲 铁头 800
94,17:31:31,hit_094_20260730_173131.csv,512,DEFECT,HIGH,0,23,116,219,500000,6361709,6361709,-3255911,1511867.8,,800,-581,坏棒 总长 1000 轻轻敲 铁头 800
95,17:31:31,hit_095_20260730_173131.csv,512,DEFECT,HIGH,0,25,120,229,500000,5180903,5180903,-4139362,496524.8,,800,-571,坏棒 总长 1000 轻轻敲 铁头 800
96,17:31:31,hit_096_20260730_173131.csv,512,DEFECT,HIGH,0,21,116,200,500000,4923298,4923298,-3665023,685457.6,,800,-600,坏棒 总长 1000 轻轻敲 铁头 800
97,17:31:32,hit_097_20260730_173132.csv,512,NORMAL,HIGH,0,0,116,0,500000,5299596,5299596,-3381095,1405697.1,,800,,坏棒 总长 1000 轻轻敲 铁头 800
98,17:31:32,hit_098_20260730_173132.csv,512,NORMAL,HIGH,0,0,117,0,500000,4499251,4499251,-3669867,816286.6,,800,,坏棒 总长 1000 轻轻敲 铁头 800
99,17:31:32,hit_099_20260730_173132.csv,512,NORMAL,HIGH,0,0,116,0,500000,4777675,4777675,-3330107,1124451.6,,800,,坏棒 总长 1000 轻轻敲 铁头 800
100,17:31:32,hit_100_20260730_173132.csv,512,NORMAL,HIGH,0,0,115,0,500000,4368783,4368783,-3767541,546782.8,,800,,坏棒 总长 1000 轻轻敲 铁头 800
101,17:31:33,hit_101_20260730_173133.csv,512,NORMAL,HIGH,0,0,117,0,500000,5072830,5072830,-3613739,884833.8,,800,,坏棒 总长 1000 轻轻敲 铁头 800
102,17:31:33,hit_102_20260730_173133.csv,512,DEFECT,HIGH,0,23,117,216,500000,4657696,4657696,-3803804,617507.3,,800,-584,坏棒 总长 1000 轻轻敲 铁头 800
103,17:31:33,hit_103_20260730_173133.csv,512,DEFECT,HIGH,0,26,119,240,500000,5169179,5169179,-3780332,804340.1,,800,-560,坏棒 总长 1000 轻轻敲 铁头 800
104,17:31:33,hit_104_20260730_173133.csv,512,DEFECT,HIGH,0,21,117,198,500000,4629904,4629904,-3565488,756603.2,,800,-602,坏棒 总长 1000 轻轻敲 铁头 800
105,17:31:34,hit_105_20260730_173134.csv,512,NORMAL,HIGH,0,0,117,0,500000,5412130,5412130,-3236378,1274329.5,,800,,坏棒 总长 1000 轻轻敲 铁头 800
106,17:31:34,hit_106_20260730_173134.csv,512,DEFECT,HIGH,0,26,119,240,500000,5534426,5534426,-3931999,838919.1,,800,-560,坏棒 总长 1000 轻轻敲 铁头 800
107,17:31:34,hit_107_20260730_173134.csv,512,DEFECT,HIGH,0,24,118,224,500000,5101341,5101341,-3926624,510065.4,,800,-576,坏棒 总长 1000 轻轻敲 铁头 800
108,17:31:34,hit_108_20260730_173134.csv,512,NORMAL,HIGH,0,0,117,0,500000,5370009,5370009,-3621311,1032956.5,,800,,坏棒 总长 1000 轻轻敲 铁头 800
109,17:31:35,hit_109_20260730_173135.csv,512,NORMAL,HIGH,0,0,115,0,500000,5008525,5008525,-3315856,1211706.4,,800,,坏棒 总长 1000 轻轻敲 铁头 800
110,17:31:35,hit_110_20260730_173135.csv,512,NORMAL,HIGH,0,0,115,0,500000,5259058,5259058,-3373360,1501069.8,,800,,坏棒 总长 1000 轻轻敲 铁头 800
111,17:31:35,hit_111_20260730_173135.csv,512,NORMAL,HIGH,0,0,117,0,500000,4499860,4499860,-3677545,908630.6,,800,,坏棒 总长 1000 轻轻敲 铁头 800
112,17:31:35,hit_112_20260730_173135.csv,512,NORMAL,HIGH,0,0,116,0,500000,4465593,4465593,-3807073,608566.9,,800,,坏棒 总长 1000 轻轻敲 铁头 800
113,17:31:40,hit_113_20260730_173140.csv,512,NORMAL,HIGH,0,0,116,0,500000,5061662,5061662,-3600057,1325029.9,,800,,坏棒 总长 1000 轻轻敲 铁头 800
114,17:31:40,hit_114_20260730_173140.csv,512,DEFECT,HIGH,0,25,120,229,500000,5387545,5387545,-3835703,1056953.1,,800,-571,坏棒 总长 1000 轻轻敲 铁头 800
115,17:31:41,hit_115_20260730_173141.csv,512,DEFECT,HIGH,0,25,117,235,500000,5408527,5408527,-3732333,887861.0,,800,-565,坏棒 总长 1000 轻轻敲 铁头 800
116,17:31:41,hit_116_20260730_173141.csv,512,NORMAL,HIGH,0,0,118,0,500000,5724792,5724792,-3681306,1230843.2,,800,,坏棒 总长 1000 轻轻敲 铁头 800
