hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
87,16:03:09,hit_087_20260730_160309.csv,512,DEFECT,HIGH,0,45,108,463,500000,4559803,4559803,-4270762,271694.4,,307,156,坏帮 总长1002 轻轻敲 塑料头 307
88,16:03:10,hit_088_20260730_160310.csv,512,DEFECT,HIGH,0,26,122,230,500000,5257427,4448035,-5257427,115197.5,,307,-77,坏帮 总长1002 轻轻敲 塑料头 307
89,16:03:10,hit_089_20260730_160310.csv,512,DEFECT,HIGH,0,22,119,194,500000,4561317,4561317,-4511822,174247.7,,307,-113,坏帮 总长1002 轻轻敲 塑料头 307
90,16:03:10,hit_090_20260730_160310.csv,512,DEFECT,HIGH,0,24,109,244,500000,4733408,4158172,-4733408,-57553.2,,307,-63,坏帮 总长1002 轻轻敲 塑料头 307
91,16:03:11,hit_091_20260730_160311.csv,512,DEFECT,HIGH,0,24,108,247,500000,4948627,4594874,-4948627,275390.7,,307,-60,坏帮 总长1002 轻轻敲 塑料头 307
92,16:03:11,hit_092_20260730_160311.csv,512,DEFECT,HIGH,0,27,109,275,500000,5238511,4570868,-5238511,179222.7,,307,-32,坏帮 总长1002 轻轻敲 塑料头 307
93,16:03:11,hit_093_20260730_160311.csv,512,DEFECT,HIGH,0,27,110,272,500000,5267931,4336247,-5267931,-4894.1,,307,-35,坏帮 总长1002 轻轻敲 塑料头 307
94,16:03:12,hit_094_20260730_160312.csv,512,DEFECT,HIGH,0,24,109,244,500000,4970717,4515676,-4970717,195491.1,,307,-63,坏帮 总长1002 轻轻敲 塑料头 307
95,16:03:12,hit_095_20260730_160312.csv,512,NORMAL,HIGH,0,0,119,0,500000,4749552,4749552,-4358178,446378.5,,307,,坏帮 总长1002 轻轻敲 塑料头 307
96,16:03:12,hit_096_20260730_160312.csv,512,DEFECT,HIGH,0,23,108,237,500000,4809929,4533632,-4809929,188682.8,,307,-70,坏帮 总长1002 轻轻敲 塑料头 307
97,16:03:12,hit_097_20260730_160312.csv,512,DEFECT,HIGH,0,28,110,282,500000,5486589,4114381,-5486589,-203541.1,,307,-25,坏帮 总长1002 轻轻敲 塑料头 307
98,16:03:13,hit_098_20260730_160313.csv,512,NORMAL,HIGH,0,0,109,0,500000,4553985,4513268,-4553985,278847.6,,307,,坏帮 总长1002 轻轻敲 塑料头 307
99,16:03:13,hit_099_20260730_160313.csv,512,DEFECT,HIGH,0,26,110,262,500000,5092551,4350031,-5092551,-10543.1,,307,-45,坏帮 总长1002 轻轻敲 塑料头 307
100,16:03:13,hit_100_20260730_160313.csv,512,DEFECT,HIGH,0,25,109,255,500000,4892858,4393707,-4892858,34441.8,,307,-52,坏帮 总长1002 轻轻敲 塑料头 307
101,16:03:14,hit_101_20260730_160314.csv,512,DEFECT,HIGH,0,27,110,272,500000,5171096,4336113,-5171096,4244.2,,307,-35,坏帮 总长1002 轻轻敲 塑料头 307
102,16:03:14,hit_102_20260730_160314.csv,512,DEFECT,HIGH,0,23,108,237,500000,4727029,4361011,-4727029,109919.8,,307,-70,坏帮 总长1002 轻轻敲 塑料头 307
103,16:03:14,hit_103_20260730_160314.csv,512,DEFECT,HIGH,0,23,120,203,500000,4762397,4328907,-4762397,62125.7,,307,-104,坏帮 总长1002 轻轻敲 塑料头 307
