hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
96,17:11:57,hit_096_20260730_171157.csv,512,DEFECT,HIGH,0,27,119,250,500000,4829125,3918423,-4829125,-265935.7,,800,-550,坏棒 总长1000 轻轻敲 塑料头 800
97,17:11:57,hit_097_20260730_171157.csv,512,DEFECT,HIGH,0,27,117,254,500000,4898949,4139691,-4898949,-276592.1,,800,-546,坏棒 总长1000 轻轻敲 塑料头 800
98,17:11:57,hit_098_20260730_171157.csv,512,DEFECT,HIGH,0,21,120,192,500000,4540906,4540906,-4333396,80284.9,,800,-608,坏棒 总长1000 轻轻敲 塑料头 800
99,17:11:58,hit_099_20260730_171158.csv,512,DEFECT,HIGH,0,27,118,252,500000,4790146,4185698,-4790146,-220260.7,,800,-548,坏棒 总长1000 轻轻敲 塑料头 800
100,17:11:58,hit_100_20260730_171158.csv,512,DEFECT,HIGH,0,23,116,219,500000,4652223,4179384,-4652223,-187021.6,,800,-581,坏棒 总长1000 轻轻敲 塑料头 800
101,17:11:59,hit_101_20260730_171159.csv,512,NORMAL,HIGH,0,0,116,0,500000,4473761,4164197,-4473761,6817.9,,800,,坏棒 总长1000 轻轻敲 塑料头 800
102,17:11:59,hit_102_20260730_171159.csv,512,DEFECT,HIGH,0,23,117,216,500000,4281530,3956680,-4281530,-17286.4,,800,-584,坏棒 总长1000 轻轻敲 塑料头 800
103,17:11:59,hit_103_20260730_171159.csv,512,NORMAL,HIGH,0,0,116,0,500000,4142108,4142108,-4064893,197111.8,,800,,坏棒 总长1000 轻轻敲 塑料头 800
104,17:12:00,hit_104_20260730_171200.csv,512,DEFECT,HIGH,0,85,116,704,500000,4122583,4050465,-4122583,33324.6,,800,-96,坏棒 总长1000 轻轻敲 塑料头 800
105,17:12:00,hit_105_20260730_171200.csv,512,DEFECT,HIGH,0,23,117,216,500000,4488936,3868550,-4488936,-162503.6,,800,-584,坏棒 总长1000 轻轻敲 塑料头 800
106,17:12:00,hit_106_20260730_171200.csv,512,DEFECT,HIGH,0,23,116,219,500000,4534218,3897609,-4534218,-178219.1,,800,-581,坏棒 总长1000 轻轻敲 塑料头 800
107,17:12:00,hit_107_20260730_171200.csv,512,DEFECT,HIGH,0,21,117,198,500000,4374244,3755619,-4374244,-183463.8,,800,-602,坏棒 总长1000 轻轻敲 塑料头 800
108,17:12:01,hit_108_20260730_171201.csv,512,DEFECT,HIGH,0,26,122,234,500000,5052846,4163212,-5052846,-192895.8,,800,-566,坏棒 总长1000 轻轻敲 塑料头 800
109,17:12:01,hit_109_20260730_171201.csv,512,DEFECT,HIGH,0,23,117,216,500000,4386656,3984713,-4386656,-120985.6,,800,-584,坏棒 总长1000 轻轻敲 塑料头 800
110,17:12:02,hit_110_20260730_171202.csv,512,DEFECT,HIGH,0,23,118,214,500000,4398357,4069957,-4398357,-66091.1,,800,-586,坏棒 总长1000 轻轻敲 塑料头 800
111,17:12:02,hit_111_20260730_171202.csv,512,DEFECT,HIGH,0,21,117,198,500000,4221271,4126437,-4221271,25232.8,,800,-602,坏棒 总长1000 轻轻敲 塑料头 800
112,17:12:02,hit_112_20260730_171202.csv,512,DEFECT,HIGH,0,23,116,219,500000,4576179,3746349,-4576179,-295803.2,,800,-581,坏棒 总长1000 轻轻敲 塑料头 800
113,17:12:03,hit_113_20260730_171203.csv,512,DEFECT,HIGH,0,23,115,221,500000,4536481,3947992,-4536481,-276295.4,,800,-579,坏棒 总长1000 轻轻敲 塑料头 800
114,17:12:03,hit_114_20260730_171203.csv,512,DEFECT,HIGH,0,24,116,228,500000,4666366,3848052,-4666366,-307018.9,,800,-572,坏棒 总长1000 轻轻敲 塑料头 800
115,17:12:04,hit_115_20260730_171204.csv,512,DEFECT,HIGH,0,30,117,283,500000,5312989,4284191,-5312989,-201979.3,,800,-517,坏棒 总长1000 轻轻敲 塑料头 800
116,17:12:04,hit_116_20260730_171204.csv,512,DEFECT,HIGH,0,21,110,212,500000,4441863,4441863,-4361196,-227709.7,,800,-588,坏棒 总长1000 轻轻敲 塑料头 800
117,17:12:04,hit_117_20260730_171204.csv,512,DEFECT,HIGH,0,24,115,230,500000,4739069,3961607,-4739069,-223986.1,,800,-570,坏棒 总长1000 轻轻敲 塑料头 800
118,17:12:05,hit_118_20260730_171205.csv,512,DEFECT,HIGH,0,25,118,233,500000,4481514,3679929,-4481514,-261563.2,,800,-567,坏棒 总长1000 轻轻敲 塑料头 800
119,17:12:05,hit_119_20260730_171205.csv,512,NORMAL,HIGH,0,0,115,0,500000,4116855,4075707,-4116855,82651.9,,800,,坏棒 总长1000 轻轻敲 塑料头 800
120,17:12:05,hit_120_20260730_171205.csv,512,DEFECT,HIGH,0,21,117,198,500000,4244131,4244131,-4239155,-21465.1,,800,-602,坏棒 总长1000 轻轻敲 塑料头 800
121,17:12:05,hit_121_20260730_171205.csv,512,DEFECT,HIGH,0,22,118,205,500000,4322783,4316083,-4322783,-25148.0,,800,-595,坏棒 总长1000 轻轻敲 塑料头 800
122,17:12:06,hit_122_20260730_171206.csv,512,NORMAL,HIGH,0,0,116,0,500000,4233630,4233630,-4004583,128761.0,,800,,坏棒 总长1000 轻轻敲 塑料头 800
123,17:12:06,hit_123_20260730_171206.csv,512,DEFECT,HIGH,0,26,119,240,500000,4629454,3994633,-4629454,-185346.4,,800,-560,坏棒 总长1000 轻轻敲 塑料头 800
124,17:12:06,hit_124_20260730_171206.csv,512,DEFECT,HIGH,0,22,118,205,500000,4583244,4244542,-4583244,-61168.0,,800,-595,坏棒 总长1000 轻轻敲 塑料头 800
125,17:12:07,hit_125_20260730_171207.csv,512,DEFECT,HIGH,0,21,116,200,500000,4328966,4328966,-4315256,-91660.1,,800,-600,坏棒 总长1000 轻轻敲 塑料头 800
126,17:12:07,hit_126_20260730_171207.csv,512,DEFECT,HIGH,0,22,119,203,500000,4372792,4150858,-4372792,-157110.8,,800,-597,坏棒 总长1000 轻轻敲 塑料头 800
127,17:12:07,hit_127_20260730_171207.csv,512,DEFECT,HIGH,0,22,117,207,500000,4461977,4258675,-4461977,-70162.2,,800,-593,坏棒 总长1000 轻轻敲 塑料头 800
128,17:12:08,hit_128_20260730_171208.csv,512,DEFECT,HIGH,0,21,117,198,500000,4303999,4253171,-4303999,-65043.8,,800,-602,坏棒 总长1000 轻轻敲 塑料头 800
129,17:12:08,hit_129_20260730_171208.csv,512,NORMAL,HIGH,0,0,116,0,500000,4353847,4266810,-4353847,6340.3,,800,,坏棒 总长1000 轻轻敲 塑料头 800
130,17:12:08,hit_130_20260730_171208.csv,512,NORMAL,HIGH,0,0,116,0,500000,4271631,4271631,-4165990,103863.0,,800,,坏棒 总长1000 轻轻敲 塑料头 800
131,17:12:09,hit_131_20260730_171209.csv,512,DEFECT,HIGH,0,23,116,219,500000,4304041,3987617,-4304041,-94977.7,,800,-581,坏棒 总长1000 轻轻敲 塑料头 800
132,17:12:09,hit_132_20260730_171209.csv,512,DEFECT,HIGH,0,21,116,200,500000,4318201,4172690,-4318201,1084.1,,800,-600,坏棒 总长1000 轻轻敲 塑料头 800
133,17:12:09,hit_133_20260730_171209.csv,512,DEFECT,HIGH,0,24,118,224,500000,4648384,3855905,-4648384,-334648.6,,800,-576,坏棒 总长1000 轻轻敲 塑料头 800
134,17:12:10,hit_134_20260730_171210.csv,512,DEFECT,HIGH,0,23,116,219,500000,4507275,3995407,-4507275,-255190.7,,800,-581,坏棒 总长1000 轻轻敲 塑料头 800
135,17:12:10,hit_135_20260730_171210.csv,512,DEFECT,HIGH,0,25,119,231,500000,4638109,3944596,-4638109,-241090.3,,800,-569,坏棒 总长1000 轻轻敲 塑料头 800
136,17:12:11,hit_136_20260730_171211.csv,512,DEFECT,HIGH,0,24,117,226,500000,4547774,3972445,-4547774,-271822.7,,800,-574,坏棒 总长1000 轻轻敲 塑料头 800
137,17:12:11,hit_137_20260730_171211.csv,512,DEFECT,HIGH,0,25,118,233,500000,4557000,4049184,-4557000,-197264.6,,800,-567,坏棒 总长1000 轻轻敲 塑料头 800
138,17:12:11,hit_138_20260730_171211.csv,512,DEFECT,HIGH,0,26,118,242,500000,4742162,3926969,-4742162,-361856.9,,800,-558,坏棒 总长1000 轻轻敲 塑料头 800
139,17:12:12,hit_139_20260730_171212.csv,512,NORMAL,HIGH,0,0,116,0,500000,4281958,4024960,-4281958,-39516.0,,800,,坏棒 总长1000 轻轻敲 塑料头 800
140,17:12:12,hit_140_20260730_171212.csv,512,DEFECT,HIGH,0,22,115,211,500000,4347997,3836500,-4347997,-245430.4,,800,-589,坏棒 总长1000 轻轻敲 塑料头 800
141,17:12:12,hit_141_20260730_171212.csv,512,DEFECT,HIGH,0,26,119,240,500000,4879193,3825953,-4879193,-495657.4,,800,-560,坏棒 总长1000 轻轻敲 塑料头 800
142,17:12:13,hit_142_20260730_171213.csv,512,DEFECT,HIGH,0,23,115,221,500000,4467888,3745114,-4467888,-368399.2,,800,-579,坏棒 总长1000 轻轻敲 塑料头 800
143,17:12:13,hit_143_20260730_171213.csv,512,DEFECT,HIGH,0,22,114,213,500000,4391850,3829637,-4391850,-256492.2,,800,-587,坏棒 总长1000 轻轻敲 塑料头 800
