hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
61,14:15:46,hit_061_20260730_141546.csv,512,DEFECT,HIGH,0,82,111,820,500000,4983296,4983296,-3721270,882039.8,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
62,14:15:46,hit_062_20260730_141546.csv,512,DEFECT,HIGH,0,81,110,818,500000,4915236,4915236,-3888482,829479.9,,695,123,坏棒 总长 1002m 任意重度敲 塑料头
63,14:15:47,hit_063_20260730_141547.csv,512,DEFECT,HIGH,0,82,111,820,500000,4813626,4813626,-4304352,745937.7,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
64,14:15:47,hit_064_20260730_141547.csv,512,DEFECT,HIGH,0,82,111,820,500000,4735679,4735679,-4618956,649838.1,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
65,14:15:47,hit_065_20260730_141547.csv,512,DEFECT,HIGH,0,28,115,269,500000,5789629,4578865,-5789629,20028.9,,695,-426,坏棒 总长 1002m 任意重度敲 塑料头
66,14:15:48,hit_066_20260730_141548.csv,512,DEFECT,HIGH,0,82,111,820,500000,4896167,4896167,-4640048,723088.8,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
67,14:15:48,hit_067_20260730_141548.csv,512,DEFECT,HIGH,0,82,111,820,500000,4640897,4640897,-4149829,571700.2,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
68,14:15:48,hit_068_20260730_141548.csv,512,DEFECT,HIGH,0,82,111,820,500000,4697407,4697407,-4435412,571774.9,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
69,14:15:48,hit_069_20260730_141548.csv,512,DEFECT,HIGH,0,82,112,811,500000,4720376,4720376,-4426445,634803.7,,695,116,坏棒 总长 1002m 任意重度敲 塑料头
70,14:15:49,hit_070_20260730_141549.csv,512,DEFECT,HIGH,0,82,111,820,500000,4843718,4843718,-4572071,706225.8,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
71,14:15:49,hit_071_20260730_141549.csv,512,DEFECT,HIGH,0,82,111,820,500000,4899729,4899729,-4826693,530840.4,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
72,14:15:49,hit_072_20260730_141549.csv,512,DEFECT,HIGH,0,81,110,818,500000,4898016,4898016,-3956907,1009751.6,,695,123,坏棒 总长 1002m 任意重度敲 塑料头
